Name,Age,Position,HomeTeam,AwayTeam,HomeScore,Awayscore,HomeAwayStatus,MatchID,Date,Shots,ShotsOT,KeyPasses,PAPercentage,AerialsWon,Touches,Rating,Shots.1,ShotsOT.1,KeyPasses.1,Dribbles,Fouled,Offsides,Disp,UnsTouches,Rating.1,Tackles,Interceptions,Clearances,Blocks,Fouls,Rating.2,KeyPasses.2,Passes,PAPercentage.1,Crosses,AccCrosses,LB,AccLB,ThB,AccThB,Rating.3,Playtime
Callum Lang,21,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,1,0,0,100.0,1,7,5.90,1,0,0,0,1,0,0,1,5.90,0,0,0,0,0,5.90,0,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90,0.0
Gavin Massey,27,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,100.0,0,4,6.00,0,0,0,0,0,0,1,0,6.00,1,0,0,0,0,6.00,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0
Kal Naismith,28,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,81.8,0,20,5.75,0,0,0,0,0,0,0,2,5.75,0,0,1,0,0,5.75,0,11,81.8,0.0,0.0,4.0,3.0,0.0,0.0,5.75,0.0
Gary Roberts,36,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jamie Jones,31,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Charlie Mulgrew,34,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Lewis MacLeod,26,Sub,Queens Park Rangers,Wigan,3,1,1,1381403,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Adam Federici,35,GK,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,52.6,0,49,7.17,0,0,0,0,0,0,0,0,7.17,0,0,0,0,0,7.17,0,38,52.6,0.0,0.0,32.0,14.0,0.0,0.0,7.17,90.0
Nathan Collins,19,DC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,1,64.7,1,47,6.21,0,0,1,1,1,0,0,0,6.21,3,1,2,1,1,6.21,1,34,64.7,0.0,0.0,6.0,0.0,0.0,0.0,6.21,90.0
Cameron Carter-Vickers,22,DC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,94.4,0,25,5.87,0,0,0,0,0,0,0,0,5.87,0,1,5,0,0,5.87,0,18,94.4,0.0,0.0,5.0,4.0,0.0,0.0,5.87,90.0
Liam Lindsay,24,DC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,1,0,0,63.0,4,41,6.50,1,0,0,1,3,0,0,1,6.50,5,0,2,0,2,6.50,0,27,63.0,0.0,0.0,10.0,5.0,0.0,0.0,6.50,90.0
Thomas Edwards,21,DMR,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,52.2,2,51,5.86,0,0,0,0,0,0,0,3,5.86,0,3,0,0,1,5.86,0,23,52.2,5.0,1.0,8.0,4.0,0.0,0.0,5.86,90.0
James McClean,31,DML,Stoke,Leeds,0,3,0,1381404,24-Aug-19,2,0,0,72.2,2,45,6.48,2,0,0,2,1,0,0,0,6.48,1,1,0,0,1,6.48,0,18,72.2,6.0,3.0,1.0,1.0,0.0,0.0,6.48,90.0
Oghenekaro Etebo,24,MC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,2,0,0,75.8,2,52,6.76,2,0,0,1,3,0,2,0,6.76,3,1,0,2,0,6.76,0,33,75.8,0.0,0.0,4.0,3.0,0.0,0.0,6.76,90.0
Jordan Cousins,26,MC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,77.3,2,29,6.03,0,0,0,0,0,0,0,0,6.03,3,0,0,0,0,6.03,0,22,77.3,0.0,0.0,2.0,1.0,0.0,0.0,6.03,90.0
Sam Clucas,29,MC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,2,75.0,1,42,6.22,0,0,2,0,0,0,0,1,6.22,2,2,0,1,2,6.22,2,32,75.0,0.0,0.0,4.0,1.0,0.0,0.0,6.22,90.0
Mark Duffy,34,AMC,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,1,80.0,1,44,7.19,0,0,1,3,2,0,2,1,7.19,4,1,0,0,1,7.19,1,25,80.0,3.0,2.0,0.0,0.0,0.0,0.0,7.19,90.0
Lee Gregory,31,FW,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,60.0,9,45,6.35,0,0,0,0,0,1,5,4,6.35,2,0,0,0,1,6.35,0,25,60.0,2.0,0.0,1.0,0.0,0.0,0.0,6.35,90.0
Scott Hogan,28,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,1,71.4,0,15,5.80,0,0,1,0,0,0,1,4,5.80,0,0,0,0,0,5.80,1,7,71.4,0.0,0.0,0.0,0.0,0.0,0.0,5.80,0.0
Tom Ince,28,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,2,2,0,60.0,0,17,6.80,2,2,0,2,1,1,2,1,6.80,1,0,0,1,0,6.80,0,5,60.0,0.0,0.0,1.0,0.0,0.0,0.0,6.80,0.0
Joe Allen,30,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,100.0,0,8,6.29,0,0,0,0,0,0,0,0,6.29,2,0,0,0,0,6.29,0,5,100.0,0.0,0.0,1.0,1.0,0.0,0.0,6.29,0.0
Jack Butland,27,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Tommy Smith,28,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Danny Batth,29,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Tyrese Campbell,20,Sub,Stoke,Leeds,0,3,0,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Kiko Casilla,33,GK,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,87.5,1,39,7.18,0,0,0,0,0,0,0,0,7.18,0,0,1,0,0,7.18,0,32,87.5,0.0,0.0,6.0,2.0,0.0,0.0,7.18,90.0
Gaetano Berardi,31,DC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,85.9,5,92,7.72,0,0,0,0,1,0,0,0,7.72,1,2,6,2,0,7.72,0,71,85.9,0.0,0.0,7.0,3.0,0.0,0.0,7.72,90.0
Kalvin Phillips,24,DC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,85.7,0,69,7.14,0,0,0,1,0,0,0,0,7.14,2,1,3,0,2,7.14,0,56,85.7,2.0,1.0,7.0,3.0,0.0,0.0,7.14,90.0
Ben White,22,DC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,89.9,3,89,8.16,0,0,0,1,0,0,0,0,8.16,5,3,5,1,0,8.16,0,69,89.9,0.0,0.0,8.0,3.0,0.0,0.0,8.16,90.0
Stuart Dallas,29,MR,Stoke,Leeds,0,3,1,1381404,24-Aug-19,3,1,0,80.7,0,83,7.61,3,1,0,1,1,0,1,3,7.61,2,0,0,0,1,7.61,0,62,80.7,0.0,0.0,6.0,3.0,0.0,0.0,7.61,90.0
Mateusz Klich,30,MC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,5,3,3,89.1,0,57,7.48,5,3,3,0,0,0,2,0,7.48,2,0,0,0,0,7.48,3,46,89.1,1.0,0.0,2.0,0.0,0.0,0.0,7.48,90.0
Adam Forshaw,28,MC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,3,1,2,93.1,2,106,7.53,3,1,2,2,2,0,4,0,7.53,2,0,1,0,2,7.53,2,87,93.1,0.0,0.0,5.0,2.0,0.0,0.0,7.53,90.0
Ezgjan Alioski,28,ML,Stoke,Leeds,0,3,1,1381404,24-Aug-19,2,2,2,82.8,3,85,8.44,2,2,2,0,2,0,1,2,8.44,3,3,2,0,2,8.44,2,58,82.8,1.0,0.0,5.0,0.0,0.0,0.0,8.44,90.0
Pablo Hernández,35,AMC,Stoke,Leeds,0,3,1,1381404,24-Aug-19,3,1,5,81.4,0,86,8.00,3,1,5,0,0,0,3,4,8.00,1,0,1,0,0,8.00,5,70,81.4,0.0,0.0,15.0,9.0,5.0,3.0,8.00,90.0
Patrick Bamford,26,FW,Stoke,Leeds,0,3,1,1381404,24-Aug-19,2,1,2,87.5,0,22,8.08,2,1,2,0,1,1,4,2,8.08,0,0,0,0,2,8.08,2,8,87.5,0.0,0.0,0.0,0.0,0.0,0.0,8.08,90.0
Jack Harrison,23,FW,Stoke,Leeds,0,3,1,1381404,24-Aug-19,1,0,0,84.0,1,45,7.58,1,0,0,6,1,0,5,2,7.58,0,0,0,0,0,7.58,0,25,84.0,1.0,0.0,0.0,0.0,0.0,0.0,7.58,90.0
Hélder Costa,26,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,1,1,0,85.7,0,11,6.22,1,1,0,0,0,0,0,1,6.22,1,0,0,0,0,6.22,0,7,85.7,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.0
Eddie Nketiah,21,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,1,100.0,0,9,6.20,0,0,1,1,1,0,1,1,6.20,0,0,1,0,2,6.20,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.20,0.0
Jamie Shackleton,20,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,1,0,0,100.0,0,4,6.04,1,0,0,0,0,0,0,0,6.04,0,0,0,0,0,6.04,0,3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0
Illan Meslier,20,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Pascal Struijk,20,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Robbie Gotts,20,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Alfie McCalmont,20,Sub,Stoke,Leeds,0,3,1,1381404,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Samuel Sahin-Radlinger,27,GK,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,63.0,1,40,5.99,0,0,0,0,1,0,0,0,5.99,0,0,3,0,0,5.99,0,27,63.0,0.0,0.0,16.0,6.0,0.0,0.0,5.99,90.0
Toby Sibbick,21,DR,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,71.4,0,53,6.19,0,0,0,1,0,0,1,5,6.19,5,0,0,0,1,6.19,0,28,71.4,1.0,1.0,3.0,1.0,0.0,0.0,6.19,90.0
Mads Andersen,22,DC,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,76.5,1,24,5.78,0,0,0,0,0,0,0,1,5.78,0,2,1,1,0,5.78,0,17,76.5,0.0,0.0,1.0,0.0,0.0,0.0,5.78,90.0
Bambo Diaby,22,DC,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,1,80.6,0,45,6.07,0,0,1,0,1,0,0,0,6.07,1,0,4,2,1,6.07,1,36,80.6,0.0,0.0,9.0,6.0,0.0,0.0,6.07,90.0
Daniel Pinillos,27,DL,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,43.8,3,31,6.19,0,0,0,0,1,0,0,0,6.19,2,2,1,0,2,6.19,0,16,43.8,1.0,0.0,3.0,0.0,0.0,0.0,6.19,90.0
Cameron McGeehan,25,DMC,Barnsley,Luton,1,3,0,1381394,24-Aug-19,2,0,1,76.1,1,66,6.56,2,0,1,0,3,0,0,0,6.56,4,0,0,0,2,6.56,1,46,76.1,4.0,3.0,9.0,4.0,0.0,0.0,6.56,90.0
Alex Mowatt,25,DMC,Barnsley,Luton,1,3,0,1381394,24-Aug-19,2,1,4,80.5,0,62,7.22,2,1,4,1,2,0,1,0,7.22,0,0,3,0,1,7.22,4,41,80.5,5.0,2.0,11.0,6.0,0.0,0.0,7.22,90.0
Mallik Wilks,21,AMR,Barnsley,Luton,1,3,0,1381394,24-Aug-19,6,2,0,36.4,5,29,6.94,6,2,0,1,0,0,2,4,6.94,0,0,2,0,3,6.94,0,11,36.4,0.0,0.0,1.0,0.0,0.0,0.0,6.94,90.0
Mike-Steven Bähre,24,AMC,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,2,73.5,1,50,6.14,0,0,2,0,0,0,3,5,6.14,2,2,0,0,5,6.14,2,34,73.5,0.0,0.0,1.0,1.0,0.0,0.0,6.14,90.0
Luke Thomas,21,AML,Barnsley,Luton,1,3,0,1381394,24-Aug-19,1,0,2,73.9,0,38,5.97,1,0,2,1,1,0,1,4,5.97,0,0,0,0,2,5.97,2,23,73.9,2.0,0.0,1.0,1.0,0.0,0.0,5.97,90.0
Mamadou Thiam,25,FW,Barnsley,Luton,1,3,0,1381394,24-Aug-19,4,2,0,68.4,1,33,6.39,4,2,0,0,0,2,1,2,6.39,2,0,0,0,0,6.39,0,19,68.4,2.0,0.0,1.0,0.0,0.0,0.0,6.39,90.0
Aapo Halme,22,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,58.3,2,29,6.24,0,0,0,0,0,0,0,2,6.24,0,1,0,0,0,6.24,0,24,58.3,0.0,0.0,4.0,1.0,0.0,0.0,6.24,0.0
Jordan Green,25,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,2,0,1,75.0,0,25,6.63,2,0,1,0,0,0,2,2,6.63,3,1,1,0,0,6.63,1,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0
Ben Williams,21,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,44.0,4,48,6.71,0,0,0,0,1,0,0,0,6.71,1,1,2,0,0,6.71,0,25,44.0,3.0,0.0,8.0,2.0,0.0,0.0,6.71,0.0
Patrick Schmidt,22,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Clarke Oduor,21,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bradley Collins,23,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Conor Chaplin,23,Sub,Barnsley,Luton,1,3,0,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Simon Sluga,27,GK,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,40.6,1,42,7.60,0,0,0,0,0,0,0,0,7.60,0,0,5,0,0,7.60,0,32,40.6,0.0,0.0,30.0,11.0,0.0,0.0,7.60,90.0
Luke Bolton,20,DR,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,1,56.5,0,48,6.59,0,0,1,1,0,0,0,1,6.59,1,1,2,0,0,6.59,1,23,56.5,1.0,0.0,3.0,0.0,0.0,0.0,6.59,90.0
Matty Pearson,26,DC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,1,1,0,45.8,5,38,7.21,1,1,0,0,0,0,0,0,7.21,1,2,5,2,0,7.21,0,24,45.8,0.0,0.0,10.0,2.0,0.0,0.0,7.21,90.0
Sonny Bradley,28,DC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,2,1,0,41.7,5,35,6.87,2,1,0,0,1,0,0,0,6.87,1,0,3,2,0,6.87,0,24,41.7,0.0,0.0,12.0,3.0,0.0,0.0,6.87,90.0
James Bree,22,DL,Barnsley,Luton,1,3,1,1381394,24-Aug-19,1,0,1,60.7,3,58,7.36,1,0,1,1,1,0,0,0,7.36,2,1,4,2,1,7.36,1,28,60.7,0.0,0.0,4.0,0.0,0.0,0.0,7.36,90.0
Jacob Butterfield,30,DMC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,2,1,1,69.7,0,46,8.12,2,1,1,1,1,0,0,1,8.12,4,3,1,0,0,8.12,1,33,69.7,0.0,0.0,6.0,3.0,0.0,0.0,8.12,90.0
Ryan Tunnicliffe,27,MC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,1,100.0,0,30,6.78,0,0,1,1,1,0,1,1,6.78,2,0,0,0,0,6.78,1,18,100.0,0.0,0.0,1.0,1.0,0.0,0.0,6.78,90.0
Andrew Shinnie,31,MC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,3,0,4,51.6,1,65,7.61,3,0,4,1,3,0,1,2,7.61,2,2,0,0,2,7.61,4,31,51.6,11.0,4.0,13.0,4.0,0.0,0.0,7.61,90.0
James Collins,29,AMC,Barnsley,Luton,1,3,1,1381394,24-Aug-19,3,2,0,56.3,4,36,7.30,3,2,0,0,2,2,4,3,7.30,2,0,0,1,4,7.30,0,16,56.3,1.0,0.0,2.0,1.0,0.0,0.0,7.30,90.0
Kazenga LuaLua,29,FW,Barnsley,Luton,1,3,1,1381394,24-Aug-19,2,0,1,30.0,0,37,6.57,2,0,1,1,5,2,5,3,6.57,1,1,0,0,3,6.57,1,10,30.0,3.0,0.0,0.0,0.0,0.0,0.0,6.57,90.0
Harry Cornick,25,FW,Barnsley,Luton,1,3,1,1381394,24-Aug-19,2,2,1,75.0,1,22,7.74,2,2,1,1,2,1,1,4,7.74,2,0,0,0,2,7.74,1,4,75.0,1.0,0.0,0.0,0.0,0.0,0.0,7.74,90.0
Brendan Galloway,24,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,1,5.98,0,0,0,0,0,0,0,0,5.98,0,0,0,0,0,5.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0
Pelly-Ruddock Mpanzu,26,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,50.0,0,8,6.14,0,0,0,1,0,0,1,1,6.14,0,0,1,0,0,6.14,0,4,50.0,0.0,0.0,2.0,0.0,0.0,0.0,6.14,0.0
Elliot Lee,25,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,3,5.95,0,0,0,0,1,0,2,0,5.95,0,0,0,0,0,5.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0
James Shea,29,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
George Moncur,26,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Isaiah Brown,23,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Lloyd Jones,24,Sub,Barnsley,Luton,1,3,1,1381394,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Christian Walton,24,GK,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,50.0,0,48,7.78,0,0,0,0,0,0,0,0,7.78,0,0,1,0,0,7.78,0,36,50.0,0.0,0.0,22.0,4.0,0.0,0.0,7.78,90.0
Elliott Bennett,31,DR,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,1,72.0,1,61,6.53,0,0,1,0,1,0,4,1,6.53,0,0,4,1,0,6.53,1,25,72.0,6.0,2.0,4.0,2.0,0.0,0.0,6.53,90.0
Darragh Lenihan,26,DC,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,1,0,0,78.7,3,62,7.33,1,0,0,1,0,0,0,0,7.33,0,2,8,0,1,7.33,0,47,78.7,0.0,0.0,10.0,4.0,0.0,0.0,7.33,90.0
Derrick Williams,27,DC,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,1,0,0,61.0,3,59,7.20,1,0,0,1,2,0,0,1,7.20,0,0,6,3,1,7.20,0,41,61.0,1.0,1.0,8.0,3.0,0.0,0.0,7.20,90.0
Amari'i Bell,26,DL,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,1,67.7,5,67,7.30,0,0,1,2,0,0,2,3,7.30,2,0,4,0,1,7.30,1,31,67.7,0.0,0.0,5.0,1.0,0.0,0.0,7.30,90.0
Lewis Travis,22,DMC,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,72.0,1,38,6.95,0,0,0,1,4,0,0,0,6.95,3,1,0,0,3,6.95,0,25,72.0,1.0,0.0,2.0,0.0,0.0,0.0,6.95,90.0
Bradley Johnson,33,DMC,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,2,1,1,61.2,3,65,6.62,2,1,1,0,2,0,0,2,6.62,1,0,2,0,1,6.62,1,49,61.2,1.0,0.0,9.0,5.0,0.0,0.0,6.62,90.0
Sam Gallagher,24,AMR,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,1,0,1,56.3,5,30,6.58,1,0,1,2,1,0,1,3,6.58,0,0,1,0,0,6.58,1,16,56.3,1.0,0.0,1.0,0.0,0.0,0.0,6.58,90.0
Bradley Dack,26,AMC,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,1,1,1,83.3,0,32,6.39,1,1,1,0,2,1,3,2,6.39,1,1,0,0,2,6.39,1,18,83.3,2.0,0.0,1.0,1.0,0.0,0.0,6.39,90.0
Stewart Downing,36,AML,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,1,0,1,81.6,1,53,6.37,1,0,1,1,0,0,0,2,6.37,1,0,0,0,0,6.37,1,38,81.6,7.0,0.0,6.0,4.0,0.0,0.0,6.37,90.0
Danny Graham,34,FW,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,2,0,0,77.8,1,17,5.96,2,0,0,0,0,0,0,3,5.96,0,0,0,0,0,5.96,0,9,77.8,0.0,0.0,0.0,0.0,0.0,0.0,5.96,90.0
Ryan Nyambe,22,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,66.7,0,8,6.13,0,0,0,0,0,0,0,1,6.13,1,0,0,0,0,6.13,0,3,66.7,0.0,0.0,1.0,0.0,0.0,0.0,6.13,0.0
Joe Rothwell,25,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,100.0,0,7,6.04,0,0,0,0,0,0,0,0,6.04,0,0,0,0,0,6.04,0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0
Adam Armstrong,23,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,1,100.0,0,9,6.28,0,0,1,0,0,0,0,1,6.28,1,0,0,0,0,6.28,1,4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0
Jayson Leutwiler,31,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
John Buckley,20,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Joe Rankin-Costello,21,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Richard Smallwood,29,Sub,Blackburn,Cardiff,0,0,0,1381395,24-Aug-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Alex Smithies,30,GK,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,0,0,0,29.2,0,26,6.72,0,0,0,0,0,0,0,0,6.72,0,0,0,0,0,6.72,0,24,29.2,0.0,0.0,24.0,7.0,0.0,0.0,6.72,90.0
Lee Peltier,33,DR,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,0,0,0,58.6,4,42,6.64,0,0,0,0,0,0,1,0,6.64,0,1,2,0,1,6.64,0,29,58.6,0.0,0.0,8.0,2.0,0.0,0.0,6.64,90.0
Aden Flint,31,DC,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,2,0,0,40.9,9,38,7.46,2,0,0,0,0,1,0,0,7.46,0,0,11,1,0,7.46,0,22,40.9,0.0,0.0,9.0,3.0,0.0,0.0,7.46,90.0
Sean Morrison,29,DC,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,0,0,2,45.5,10,55,8.36,0,0,2,0,0,0,0,0,8.36,2,0,13,3,0,8.36,2,22,45.5,0.0,0.0,6.0,3.0,0.0,0.0,8.36,90.0
Joe Bennett,30,DL,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,0,0,1,85.7,3,42,6.98,0,0,1,0,1,0,0,2,6.98,2,0,4,0,1,6.98,1,21,85.7,0.0,0.0,5.0,3.0,0.0,0.0,6.98,90.0
Leandro Bacuna,28,DMC,Blackburn,Cardiff,0,0,1,1381395,24-Aug-19,1,1,0,66.7,2,25,6.91,1,1,0,0,1,0,1,0,6.91,1,2,3,0,2,6.91,0,15,66.7,1.0,0.0,4.0,1.0,0.0,0.0,6.91,90.0
